pinchStrength,grabStrength,thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,thumb_center_distance,index_center_distance,middle_center_distance,ring_center_distance,pinky_center_distance,hand_direction_x,hand_direction_y,hand_direction_z,palm_direction,thumb_hand_angle,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_hand_angle,index_direction_x,index_direction_y,index_direction_z,middle_hand_angle,middle_direction_x,middle_direction_y,middle_direction_z,ring_hand_angle,ring_direction_x,ring_direction_y,ring_direction_z,pinky_hand_angle,pinky_direction_x,pinky_direction_y,pinky_direction_z,label
0.929017,1.0,70.8721937473,38.4123149997,82.594124511,75.7880685081,84.8937442287,75.7576157413,87.085446755,75.3475036369,84.8622496396,74.9218416078,64.9444519893,6.87817907123,2.35007002247,6.91379149143,0.494538735872,0.456737120279,0.447959880145,0.428271461685,0.385880755687,0.0579879,0.287746,-0.955949,1,35.2685775805,0.422494,-0.191139,-0.885982,157.312757099,0.170609,-0.569563,0.804046,161.460296122,-0.0917601,-0.574614,0.813264,157.411248412,-0.258791,-0.572924,0.777679,142.171365951,-0.55443,-0.545685,0.628359,m
0.921552,1.0,71.3678414959,37.4400542221,82.7197896556,76.2793311263,84.8580298076,76.4891841181,87.7212326354,76.4596753053,85.5228362967,75.9705757033,64.0221460337,7.02339780545,2.39354082633,7.22161525313,0.496610469395,0.450440021329,0.444994585033,0.427821690418,0.381916287458,0.0660778,0.30062,-0.951452,1,35.6846879582,0.417011,-0.19761,-0.887159,158.00225294,0.146582,-0.579724,0.80152,162.19880179,-0.104727,-0.574152,0.812023,158.861206089,-0.276876,-0.551666,0.786768,143.753900058,-0.561624,-0.518438,0.644826,m
0.840945,1.0,77.7327004335,38.1959416662,82.676497783,77.8143236409,84.3538966459,77.6394663354,87.0423326289,77.8093138748,84.6379268323,76.6794444675,60.8080107024,7.14054730071,2.3912726874,6.89686751115,0.482900450564,0.442103890125,0.438031481408,0.420720865443,0.376750010763,0.0161626,0.280236,-0.959795,1,42.0736138122,0.491395,-0.24351,-0.836202,159.852733096,0.154144,-0.551766,0.81963,162.72797393,-0.0802905,-0.545429,0.834302,159.404275114,-0.244106,-0.517605,0.820059,142.911854805,-0.549818,-0.48452,0.680398,m
0.845021,1.0,77.5349938275,38.2310983281,82.7614917838,80.4168197205,84.030000211,78.9349678517,87.2109692574,78.8371649698,85.1577166819,77.3764007201,60.9376441027,7.74249034231,2.51268405684,6.90426670403,0.479962375878,0.434313335899,0.432412069749,0.413885775293,0.371867604024,0.0254295,0.264054,-0.964173,1,41.8519899755,0.472918,-0.277818,-0.836161,163.105280911,0.089252,-0.511403,0.854693,163.678257625,-0.100889,-0.51371,0.852011,160.356591398,-0.262829,-0.47513,0.839745,143.762366534,-0.564489,-0.43207,0.703326,m
0.862019,1.0,72.4997854745,37.2077452157,85.6585694375,76.357865386,87.1332296475,76.328718092,89.2765009094,76.2278207485,86.5750765177,75.2995206073,65.6077360603,7.23523763134,2.76783264844,7.67270842717,0.482115011342,0.430505993428,0.430179746328,0.411723178328,0.369163853974,0.0732344,0.310108,-0.947877,1,37.1736960832,0.433164,-0.211144,-0.876235,160.236449462,0.141246,-0.547974,0.824484,164.218921904,-0.130025,-0.549233,0.825491,159.929630054,-0.292588,-0.532932,0.793962,143.531657649,-0.584387,-0.498804,0.640068,m
0.873946,1.0,73.0570001421,36.9155104397,85.5029152695,76.8673887502,87.5485702565,77.153347805,90.0056288016,77.2411015772,87.29012563,76.4107149619,65.9550394353,7.25421752715,2.41828303901,7.96673299996,0.486085238685,0.424211951233,0.426052069464,0.408884436017,0.366621150544,0.0406552,0.33551,-0.941159,1,36.869868072,0.42067,-0.167612,-0.891596,158.779568725,0.228429,-0.547059,0.805324,165.818972476,-0.0405488,-0.55603,0.830173,161.730528686,-0.243876,-0.538832,0.80634,145.54507563,-0.534095,-0.517409,0.668603,m
0.842696,1.0,75.1689303987,34.4960568102,84.7813702982,76.0531866967,86.5117019395,76.3042853721,89.0861863104,76.1377102197,86.5591967532,75.3826887577,63.9228501209,6.94454658628,2.46045001214,7.57686641329,0.497129692839,0.42443361378,0.427483488334,0.410334000678,0.365324441945,0.0233799,0.319584,-0.94727,1,37.2836044443,0.394336,-0.198677,-0.897233,158.382728178,0.212657,-0.568117,0.794997,163.787619293,-0.0660977,-0.567843,0.820479,159.707127439,-0.250346,-0.545272,0.800004,143.568192385,-0.549614,-0.505225,0.665336,m
0.808834,1.0,83.5336406523,35.5298485512,83.091884552,80.7672083757,84.3873196487,80.4743440934,87.3386183111,80.642891841,85.0587364716,78.9142376273,60.4455078917,7.25997564754,2.07795302642,7.02538665162,0.489712542949,0.425594631803,0.427188148567,0.408330424719,0.364857684936,-0.107742,0.348734,-0.931008,1,44.5553069036,0.405305,-0.208016,-0.890201,162.201489973,0.264737,-0.567972,0.779309,165.881874893,0.0487549,-0.562628,0.825272,162.068625241,-0.137964,-0.519312,0.843374,144.994452111,-0.454235,-0.472034,0.755549,m
0.852613,1.0,82.0297287628,33.6204069023,79.3000873596,77.7902127359,80.6652229191,77.6233340244,84.2128913911,77.8678265179,82.653979091,76.9902920652,54.8513706902,6.1240961087,1.66718194904,6.08492396533,0.486823764621,0.419290173766,0.420076483828,0.399372355699,0.359416271443,-0.0892574,0.3433,-0.934975,1,43.4748665497,0.401489,-0.209806,-0.891509,155.630644034,0.276438,-0.647573,0.710092,159.322007695,0.0341835,-0.650909,0.758385,157.445789095,-0.156589,-0.605302,0.780442,143.016619939,-0.462648,-0.546968,0.697699,m
0.833382,1.0,80.4359558566,33.9516867797,81.4066882538,71.6781229636,82.7569685657,71.6438659693,85.1660429374,70.7991603388,83.3604626208,70.1227487846,57.5622491282,6.30180148054,1.40126630956,6.16156857975,0.501226462392,0.432370596342,0.436999905607,0.415702680889,0.367936633617,-0.0894529,0.310387,-0.946392,1,42.2889246986,0.384862,-0.230654,-0.893689,151.724357253,0.29366,-0.668068,0.683702,155.45702755,0.0321692,-0.67561,0.736557,151.766547153,-0.171933,-0.661046,0.730381,137.721359078,-0.491814,-0.599147,0.631777,m
0.93743,1.0,78.9011213629,31.5513981036,79.0641870327,69.8280505278,79.7490740257,68.5450119594,82.3386808375,67.8422391143,81.2167618919,67.8632090886,52.3538872525,5.37803862664,0.896454549721,5.31545635169,0.509641434395,0.445875913588,0.455003533079,0.431976831009,0.376337004365,-0.105268,0.226171,-0.968383,1,41.9697833058,0.367281,-0.304567,-0.878831,147.57158124,0.345979,-0.642192,0.684023,149.3305552,0.0679664,-0.691303,0.719361,146.648165257,-0.125786,-0.68684,0.715841,135.213418045,-0.439209,-0.639097,0.631388,m
0.918916,1.0,77.9082528133,35.1813528692,78.7641133703,75.0937167287,80.0269343051,74.9831152926,83.8131328257,75.0119781909,82.4616464806,74.2896581938,55.5375681196,6.1709700066,1.74038235787,6.21222835557,0.51279548046,0.452863876618,0.461926943911,0.439389525776,0.383586633618,-0.0680604,0.265618,-0.961673,1,41.0702883023,0.382115,-0.266935,-0.884723,152.685571858,0.270604,-0.625153,0.732092,156.072699022,0.0334593,-0.633264,0.773212,155.058715595,-0.152665,-0.594481,0.789485,142.636506339,-0.442322,-0.55503,0.704481,m
0.932571,1.0,82.5791976779,36.4046398044,75.7652660411,79.1539849108,77.050191825,78.3198045727,80.7315512632,78.2941962349,79.4664877709,77.1997398104,51.5007592074,6.1065546817,1.4408975125,5.34115943933,0.502634022491,0.451906605835,0.457201272895,0.434611819184,0.383102018609,-0.0825593,0.222084,-0.971526,1,45.593506013,0.471756,-0.300345,-0.828999,154.453195653,0.239963,-0.58531,0.774487,156.316964541,0.0256907,-0.592822,0.804924,154.498060588,-0.165748,-0.552624,0.816783,141.402505131,-0.455209,-0.51691,0.724975,m
0.921037,1.0,77.3284806601,37.8971330972,79.2455069712,78.7289291441,80.007688001,78.581293788,82.1235077235,77.9421076396,80.7987479496,76.7456813901,58.2034318531,7.26058252586,1.60541469525,6.57144541496,0.484622242304,0.449310738245,0.449160295842,0.426154813846,0.380748550894,-0.0498834,0.246606,-0.967831,1,40.7347529311,0.373059,-0.29895,-0.878326,158.110825439,0.130561,-0.579683,0.804315,159.292248843,-0.0542611,-0.560283,0.826522,155.39689992,-0.218849,-0.539007,0.813373,144.057329772,-0.459769,-0.502546,0.732162,m
0.92453,1.0,83.0304033009,39.9059026577,79.3616663765,81.6001678544,80.7866014716,81.6958254766,83.7078443835,80.8187583418,82.6161538054,78.0901569779,55.3871926452,7.9316945647,1.73391938305,6.59287483552,0.472207081561,0.438126529029,0.430721456164,0.412686342062,0.377929497555,-0.118064,0.300575,-0.946423,1,48.2757255289,0.420854,-0.307554,-0.8534,161.120729563,0.156352,-0.588203,0.793455,163.273501975,0.00891973,-0.547045,0.837056,159.136912997,-0.162591,-0.506555,0.846739,145.424896098,-0.427558,-0.463468,0.776139,m
0.831399,1.0,78.3402026637,36.2082749427,83.4441042455,79.8734531932,84.2988468405,80.0615273029,86.7735738757,79.1195825402,85.7413942927,77.4470936196,61.4515972192,7.63125572373,2.30755448704,7.66868209573,0.480235018549,0.429088294729,0.422253037453,0.406779023679,0.37519169914,-0.156581,0.341226,-0.926848,1,41.0156609999,0.235497,-0.239279,-0.941959,162.690413366,0.24921,-0.582956,0.773341,165.287756934,0.0606618,-0.557179,0.828173,160.932560269,-0.103002,-0.528892,0.842416,149.343068394,-0.335887,-0.48973,0.804577,m
0.819096,1.0,79.3574392506,44.6899906456,84.1023078119,78.8805739926,85.6331677617,79.4176472306,88.9804813655,79.8670500198,87.392598143,77.0757980611,63.5533514369,7.88596245053,2.8193055434,7.69208943237,0.475349081746,0.426070078808,0.41643770394,0.400740110223,0.371191452094,-0.0925402,0.378778,-0.920849,1,47.3408265444,0.401167,-0.253155,-0.880328,162.813260648,0.158508,-0.624788,0.764536,165.74956861,-0.0262994,-0.571772,0.819991,162.473376326,-0.176349,-0.501587,0.846942,146.640263988,-0.459243,-0.436757,0.773524,m
0.818096,1.0,82.6861434533,36.2996102114,83.2771145911,80.3360985618,84.2616066671,81.094136447,85.9173493365,80.2157729681,84.234197029,78.3746752879,60.3375962274,7.84041181945,2.34062400688,7.50552147699,0.4799487159,0.424448209873,0.412698367523,0.396709017167,0.369442121027,-0.0901215,0.382756,-0.919443,1,44.5496622799,0.346429,-0.236921,-0.907665,163.603319081,0.143822,-0.620318,0.771052,166.02379785,-0.0276263,-0.571223,0.82033,160.421758173,-0.193079,-0.541464,0.818252,147.673804982,-0.432326,-0.487894,0.758323,m
0.927757,1.0,85.9323784062,33.6478604392,75.2111350912,78.5363491846,76.590146294,78.9512056727,80.1886793999,78.9323568169,79.6556626129,76.4313468247,51.1242919674,6.29518713981,1.4425832142,5.87136067948,0.484814856428,0.430335799258,0.417205785727,0.398844945993,0.372296872777,-0.0719049,0.325619,-0.942763,1,45.6418143942,0.399162,-0.286475,-0.870977,153.475118964,0.143412,-0.704896,0.694661,156.479732476,-0.0526483,-0.661438,0.74815,154.924795803,-0.222141,-0.595559,0.771986,143.191417587,-0.472263,-0.535103,0.700452,m
1.0,1.0,77.7007277297,35.0359978359,74.6445295508,73.6525289371,75.7680646771,73.4120956534,79.9192090583,73.6374440256,79.4109833631,73.1000988634,50.7077843508,5.93335444822,1.72770200191,5.44590458171,0.493934189844,0.452143624936,0.445907850621,0.420567874434,0.382142080759,-0.0631713,0.192226,-0.979315,1,41.2160406138,0.365862,-0.353193,-0.861046,147.981359059,0.21339,-0.657001,0.723059,150.203313918,-0.00256684,-0.651856,0.758339,150.261153397,-0.177239,-0.599691,0.780357,140.470465788,-0.443498,-0.549036,0.708428,m
1.0,1.0,76.3139779668,37.3470059725,74.2150912837,73.6088118533,75.4018530082,73.3368885162,79.0332317352,73.324685515,78.5916061777,72.7801087878,50.9872328255,5.99531998361,1.29262984509,5.41792973244,0.507764852371,0.467418668535,0.46494590567,0.438094083761,0.392485411383,-0.0717429,0.160095,-0.984491,1,41.5099329885,0.372332,-0.375355,-0.84881,147.639339823,0.214838,-0.63923,0.738397,149.737851348,0.00318758,-0.632968,0.774172,149.101646374,-0.168691,-0.592789,0.787493,139.859133802,-0.426756,-0.549561,0.718236,m
0.941729,1.0,76.2029174776,39.2958872584,78.0804210778,77.8362653001,79.4578062464,77.0480487533,82.9890132099,76.633128572,81.8425197669,75.1642731243,58.8828492534,7.13434028471,2.0585648957,6.50364530429,0.486772063687,0.460434903175,0.453044804977,0.431639370669,0.393592733407,-0.0631964,0.243517,-0.967836,1,39.6952472595,0.335315,-0.301126,-0.892685,156.022481518,0.132977,-0.608595,0.782259,157.241314438,-0.0571063,-0.584352,0.809488,154.999788038,-0.21851,-0.535057,0.816068,143.074328347,-0.473047,-0.48668,0.734418,m
0.880525,1.0,78.5378813552,37.3637449495,80.5011326574,79.8851370467,81.5744557692,79.9891325488,84.9369299617,79.4404815173,83.6973002258,77.3256611452,58.5712780791,7.89216591881,2.17864734396,7.07817395712,0.472643266202,0.44441539774,0.433387584586,0.414528134446,0.386413018409,-0.0920619,0.279157,-0.955822,1,41.7520963471,0.32904,-0.292887,-0.897747,160.567783671,0.146465,-0.57584,0.804336,162.397242647,-0.0106431,-0.542991,0.839671,159.357920366,-0.172389,-0.496832,0.850553,146.617995837,-0.423409,-0.461391,0.779643,m
1.0,1.0,70.0754426274,26.1572505939,71.75159913,70.3372156671,75.9851280652,72.1537171859,82.7652781587,74.1579904557,82.419859801,74.3362247169,48.0429125013,5.94736139516,4.16115127826,6.72015340735,0.577798568045,0.509531089458,0.485583743163,0.443361391311,0.407482012424,-0.0730995,0.0999967,-0.992299,1,33.2356771993,0.122623,-0.428592,-0.895138,141.544669987,0.292538,-0.649094,0.702209,149.175168626,0.0719553,-0.595554,0.800086,154.41230989,-0.0747002,-0.497391,0.864305,147.0867797,-0.304616,-0.485349,0.81954,n
1.0,1.0,70.7010478254,21.7101611142,65.2209728598,72.4145050211,71.4695271323,71.5099933648,74.8241494617,73.1260454947,75.9614555834,72.3782682617,39.7377528665,5.72312849922,0.675741738539,5.37285125934,0.591579885269,0.5161684238,0.493193742803,0.4542368816,0.414502732991,-0.0692614,0.0187501,-0.997422,1,33.0626586013,0.0972285,-0.506872,-0.85652,137.113670288,0.318973,-0.638459,0.700447,144.011889875,0.0781792,-0.602237,0.79448,145.575318936,-0.0741704,-0.565328,0.821525,139.957419212,-0.287883,-0.559799,0.777012,n
1.0,1.0,71.7095452215,23.6871560034,69.3294532549,70.2700307921,73.7254415772,71.1249853351,80.4389770957,73.1529369003,80.3801662824,73.8732036488,44.7158811155,5.41399371961,4.1191671525,6.38697047002,0.595586815497,0.525235893802,0.498624536951,0.461098328344,0.421183730851,-0.0581303,0.146889,-0.987443,1,33.0997759227,0.123809,-0.387871,-0.913361,139.239451817,0.267066,-0.716157,0.644821,145.887819843,0.0350818,-0.676288,0.735802,150.87162145,-0.118276,-0.581156,0.805151,144.542346605,-0.339077,-0.550327,0.762999,n
1.0,1.0,75.9373834185,27.2128376102,73.3955363698,72.9817751804,76.6749408027,72.7507146194,81.5559716733,73.6440141997,80.0743978479,74.2050496925,51.0991544695,5.47280836441,2.43418184744,6.37766095279,0.576844522098,0.516386711746,0.495061354171,0.457265654032,0.418281791662,-0.0168151,0.163303,-0.986433,1,33.9583617017,0.236157,-0.356609,-0.903914,145.63076408,0.207932,-0.657255,0.724417,150.473114362,-0.0327763,-0.626183,0.778987,152.053665795,-0.20231,-0.554556,0.80718,142.898736865,-0.450039,-0.512384,0.731387,n
0.939376,1.0,73.6952829696,28.1621893864,76.7799921733,75.5178826059,79.6479095251,75.9818562775,86.0931295543,77.4940456712,85.2262027729,77.2083134864,55.5253223024,6.35195834771,4.05658933852,7.31981383208,0.560261956653,0.484257739845,0.469141356328,0.439020637919,0.40713030723,-0.0533301,0.208842,-0.976494,1,32.9158335382,0.190401,-0.300949,-0.934439,150.953795749,0.268426,-0.602277,0.751804,156.653017423,0.0481093,-0.579286,0.813704,160.751269323,-0.0997586,-0.485759,0.868382,151.158617099,-0.338907,-0.469933,0.815049,n
1.0,1.0,71.5482840385,31.1187113552,76.6337430025,75.1796340417,79.9448867335,76.1222109431,86.8908278859,78.1263522806,85.9193338505,78.0236983426,54.3338708364,6.71392069136,4.71670293429,7.40323459358,0.551029276913,0.472828992059,0.456321624993,0.42372177874,0.396619985807,-0.0435214,0.197387,-0.979359,1,34.7771633769,0.218913,-0.335881,-0.916112,151.102958796,0.22952,-0.606048,0.761594,157.130564362,0.0133568,-0.562168,0.826915,161.401593243,-0.136745,-0.447927,0.883551,150.650387172,-0.382971,-0.421209,0.822141,n
1.0,1.0,71.765516263,23.449563449,67.3570078643,69.2036208909,72.0241029851,70.0834756273,77.9352666305,71.6234199048,78.2115649035,72.2488394942,42.1513888041,5.33031970619,3.27482356356,5.99138334049,0.560383847665,0.489207722814,0.469344025132,0.432389744324,0.39812968694,-0.0368596,0.0892903,-0.995323,1,33.484476679,0.122303,-0.452933,-0.883116,136.350489626,0.217602,-0.724601,0.653913,143.137705335,-0.0101062,-0.667759,0.744308,147.009051796,-0.158852,-0.583797,0.796208,141.499478789,-0.372475,-0.544962,0.751185,n
0.935863,1.0,71.3304906351,30.1935956437,79.7120430599,71.132174637,82.0239663053,70.360661013,84.7883154669,69.9646981569,83.051988408,69.4449380239,58.2138213502,5.93011337593,1.48913846088,6.93564700161,0.552886575915,0.494359963522,0.483652357849,0.452644573059,0.409545883439,-0.000756818,0.152097,-0.988365,1,33.6246000621,0.207211,-0.38062,-0.901217,149.04284166,0.226029,-0.587419,0.777077,153.465742198,-0.042765,-0.575524,0.816666,151.525961494,-0.228812,-0.546763,0.805416,140.793217041,-0.489551,-0.512444,0.705507,n
0.968103,1.0,72.9244204563,28.4069389813,75.7250912029,74.4573937217,78.8796481842,74.6545780153,83.2493787867,74.9831786967,82.1640762301,75.2424483751,54.4300447247,6.35552952614,2.20262440038,6.67018926368,0.552107904443,0.48257942576,0.472039722641,0.445977537829,0.406407932972,0.00535276,0.198042,-0.980179,1,32.7959562477,0.197965,-0.329628,-0.923123,149.59626891,0.155215,-0.641653,0.751125,154.579266953,-0.0690711,-0.594821,0.800885,154.59292902,-0.242044,-0.529062,0.813331,144.914822512,-0.482954,-0.473597,0.73652,n
0.931251,1.0,75.0922504974,29.0093814341,76.6418661042,77.2781696448,80.3227379067,77.2786319877,86.3029351333,78.6048663297,85.2083326167,78.5899846291,55.9089622789,6.73088052472,3.7814130758,7.34728427481,0.542821628262,0.473324453416,0.458042574936,0.429499281035,0.395963982964,-0.0204664,0.291567,-0.956331,1,33.3797060036,0.226089,-0.227126,-0.947258,152.94978299,0.195531,-0.659179,0.72612,158.665524658,-0.0251951,-0.617263,0.786354,160.77286647,-0.190393,-0.519386,0.83306,149.857032673,-0.430139,-0.47193,0.769586,n
0.844396,1.0,75.0925416791,32.7928851885,81.3379098298,77.4604917192,84.4101584932,77.6119486542,88.4050465047,78.3347278221,85.8027382215,78.2131724675,64.8565727504,6.81126062997,2.60054429745,7.52385468532,0.512464180883,0.45974812671,0.445220634813,0.418268723863,0.384274971675,0.0523934,0.322672,-0.94506,1,32.3068819241,0.318622,-0.165783,-0.933272,157.043569067,0.149036,-0.618722,0.771344,163.037013358,-0.106879,-0.578484,0.808661,160.896748407,-0.293545,-0.506778,0.81056,145.313575053,-0.57701,-0.440739,0.687611,n
0.806771,1.0,74.8372132145,29.2631936295,79.3793564304,77.59602171,82.3456231303,77.2496932751,86.1820014465,77.3525994711,84.2835323284,77.4357754621,63.3354667309,6.81933943552,2.16203415367,6.95831422479,0.505238077963,0.453731252311,0.440427808846,0.41480087516,0.378233084812,0.0408989,0.263764,-0.96372,1,29.3915888217,0.247078,-0.19957,-0.948222,155.995816079,0.137058,-0.597248,0.79026,160.599851245,-0.0968647,-0.563559,0.820377,158.327324647,-0.287063,-0.505254,0.813826,144.744969316,-0.557893,-0.441252,0.702888,n
1.0,1.0,73.0187704487,25.4382569185,70.7695466557,75.2542473738,74.5156068133,76.4873945753,81.7681489237,78.16411924,81.611559136,78.6331418681,47.7941395832,5.74158795156,4.62698515629,6.28248330798,0.535895359142,0.465076231869,0.448879412198,0.419006900836,0.379612086608,-0.0178217,0.174311,-0.984529,1,32.6792064715,0.174949,-0.350359,-0.920131,145.393967733,0.214809,-0.666195,0.714172,152.038533211,-0.00364309,-0.615325,0.788265,157.054161057,-0.154578,-0.506034,0.848549,149.001423918,-0.389192,-0.464532,0.795449,n
0.972892,1.0,72.4985443298,28.9557277138,76.0678777359,76.2481459464,79.9725036041,77.3054647303,87.2400991884,79.518363021,86.1755883888,79.3470565843,54.7384782023,6.85391579334,5.07943739742,7.61135840544,0.548814047944,0.466156012288,0.448211758522,0.414303485658,0.38170737351,-0.01761,0.220046,-0.975331,1,33.0140681538,0.205326,-0.300808,-0.931319,151.620369023,0.197961,-0.621013,0.758389,158.332370539,-0.0202682,-0.563031,0.826187,162.758379725,-0.167514,-0.43727,0.883591,151.899260985,-0.400564,-0.410927,0.818955,n
1.0,1.0,72.2870322551,26.3795108293,69.9464760472,72.5552844819,73.5846412871,73.8147727012,80.7118450598,75.7708356169,80.7382974027,75.9175101805,46.3640156537,5.8253748533,4.47888351026,6.41847869076,0.557529856315,0.480520557801,0.458520074723,0.419122647271,0.386212231905,-0.0161475,0.129766,-0.991413,1,33.484072125,0.181528,-0.403083,-0.896979,142.172388812,0.196986,-0.682118,0.70421,148.435144846,-0.0147736,-0.628891,0.777353,153.827125207,-0.16036,-0.518336,0.840007,146.941492676,-0.376554,-0.487609,0.787683,n
1.0,1.0,73.4208097892,22.6582805947,68.5460671617,70.4449844661,72.3772690389,70.4016226564,77.7334980076,71.2820213021,77.7178012761,71.6688769214,42.6296426124,4.76694274542,2.64485748612,5.60738516309,0.582373582285,0.514909518895,0.482674197435,0.442023531867,0.403481568893,-0.00456846,0.141509,-0.989926,1,34.0138659645,0.149641,-0.415131,-0.89737,138.53907956,0.18486,-0.736287,0.650929,143.816188229,-0.0505814,-0.696213,0.716051,146.49209823,-0.205892,-0.62366,0.754093,140.127965924,-0.433597,-0.573118,0.695362,n
0.994049,1.0,71.2037696651,25.0512662486,75.6881633414,73.1928626871,79.0549330477,73.2036475439,85.6121333632,75.1716236296,84.5965733167,74.9468958825,51.3826673836,5.46727418735,3.93309702263,7.28840158022,0.596865028624,0.465892981753,0.458933921253,0.423096840029,0.401470868388,0.0180574,0.0619338,-0.997917,1,33.4913451078,0.245571,-0.448985,-0.859132,146.733914447,0.307144,-0.49515,0.812705,153.187160904,0.0531906,-0.500216,0.864265,158.350997214,-0.111724,-0.413264,0.903731,149.531910926,-0.34569,-0.437097,0.830328,n
0.871206,1.0,69.2357776948,25.9729979299,80.4397650438,73.6473442132,86.1854670099,77.2935854456,92.7310514662,80.9584681635,90.3469494742,80.2532869841,57.7919762439,8.11454624225,4.69262213593,8.96198728079,0.589435466609,0.458016610102,0.440621670938,0.40901321626,0.392877540129,0.0288428,0.214558,-0.976285,1,32.2442804296,0.195361,-0.313182,-0.929382,152.128584038,0.242511,-0.565362,0.788387,164.424751076,0.00969611,-0.466587,0.884422,170.364057669,-0.129318,-0.341333,0.931004,156.862954783,-0.37557,-0.371106,0.849251,n
1.0,1.0,72.7123024498,20.429590789,69.6967375147,70.182168357,75.7224328622,72.3799236379,83.8257286197,76.0594965598,83.0461778362,75.8586332074,43.0961784056,6.41361393702,5.2806064995,6.82449668678,0.597464354445,0.501040752988,0.460044524608,0.416878732749,0.388931019774,-0.0149608,0.0809792,-0.996603,1,33.709149309,0.222781,-0.433349,-0.873257,139.150372069,0.351967,-0.617351,0.70356,149.081796259,0.114721,-0.571303,0.812682,157.309181527,-0.0658565,-0.45101,0.890086,148.512692452,-0.302769,-0.484277,0.820857,n
0.932038,1.0,76.0408144821,24.5514431903,77.4871998116,73.9211442095,79.0711044668,73.5314672102,84.6655894213,74.8098417566,83.2981502446,74.5756998134,51.743810404,4.95352920542,2.95883721744,6.18742442994,0.591238424808,0.496269829642,0.466433404442,0.420773105008,0.389852966304,-0.0126531,0.111062,-0.993733,1,35.806399068,0.328737,-0.383307,-0.863138,148.074523763,0.373866,-0.475774,0.796155,153.527097828,0.0993264,-0.53359,0.839891,156.865890734,-0.0825856,-0.481321,0.872645,145.073556614,-0.387685,-0.500542,0.774053,n
0.898239,1.0,72.9125017762,23.3893541535,78.7049246232,73.4536396432,79.1644628289,72.5605449042,83.7760745311,72.6776223315,83.0862622746,72.0849110221,53.1352263401,5.73507587957,2.05956608837,6.27392231042,0.58758828741,0.482921297557,0.469212901006,0.430212951507,0.393588013898,0.00283715,0.0480051,-0.998843,1,34.174904492,0.267106,-0.455161,-0.849402,149.269575525,0.342963,-0.417463,0.841487,152.659539819,0.0858595,-0.492828,0.86588,153.912255302,-0.0962386,-0.472257,0.876192,144.127652465,-0.367724,-0.496402,0.786361,n
0.997463,1.0,72.4853294617,24.69769657,75.7958976243,72.8621845196,78.6368809115,73.2083527359,87.2643813958,76.7406445123,85.9552982137,76.5296538951,50.4502026653,5.72343073374,5.89634087485,7.26574331117,0.598623278706,0.478391527403,0.470157962835,0.432837917295,0.39926465206,-0.0159466,0.0909521,-0.995728,1,34.4059243533,0.260657,-0.416771,-0.870838,146.931196566,0.337756,-0.512646,0.789376,152.777276077,0.0999664,-0.528223,0.8432,161.400540383,-0.0725743,-0.391714,0.91722,150.328812543,-0.343691,-0.420434,0.83971,n
0.943189,1.0,70.1123740683,23.175779062,76.5341860169,72.5572722433,80.0495070392,74.2228177578,88.3872449478,79.1666294162,87.0852813954,79.210553318,52.0497503099,6.74522318573,5.69479860874,8.59573283588,0.59146199065,0.474241448742,0.461902662055,0.418300526434,0.396270392808,0.0460443,0.0909629,-0.994789,1,32.7700375058,0.222845,-0.431089,-0.874358,147.898073195,0.247384,-0.52386,0.81509,155.179166731,0.0299814,-0.494731,0.868529,164.831621711,-0.137958,-0.330722,0.93359,157.304972518,-0.295618,-0.372589,0.879652,n
0.87117,1.0,71.1716773445,23.0649373594,80.0649875956,72.1578502361,79.6357412667,71.8589353693,84.7180702805,73.3921697319,84.2042024834,72.5642209668,54.1520158242,6.02110963209,2.65364786941,7.32462257699,0.610592038459,0.471635000005,0.46835690943,0.424300897419,0.402880551956,0.0115265,0.0310207,-0.999452,1,34.1059868912,0.267893,-0.471822,-0.84001,148.864112304,0.366541,-0.381001,0.848814,152.432177551,0.100172,-0.47676,0.873307,155.74936194,-0.0684649,-0.434686,0.897976,147.917408669,-0.275564,-0.485807,0.829491,n
0.855982,1.0,71.9189397268,25.4976103978,81.1646065196,74.4757539016,82.0623008297,74.1229171135,86.8353088557,75.6875526954,85.6299381775,75.0274418474,56.2466590419,6.05827127339,2.67766108586,7.46452499376,0.599530616527,0.46214369275,0.464006646334,0.428788075029,0.405178250506,0.0179388,0.120134,-0.992596,1,34.3868034066,0.309434,-0.379812,-0.871776,151.612804437,0.348643,-0.409522,0.843054,157.070843533,0.082735,-0.484859,0.87067,160.036043267,-0.0862814,-0.444638,0.891545,150.104398508,-0.32589,-0.490632,0.808131,n
