pinchStrength,grabStrength,thumb_meta_proxi,thumb_proxi_inter,index_meta_proxi,index_proxi_inter,middle_meta_proxi,middle_proxi_inter,ring_meta_proxi,ring_proxi_inter,pinky_meta_proxi,pinky_proxi_inter,thumb_index,index_middle,middle_ring,ring_pinky,thumb_center_distance,index_center_distance,middle_center_distance,ring_center_distance,pinky_center_distance,palm_direction,label
0.077421,0.24467,59.663839553005275,40.11935258403007,25.5268658396701,32.28672540859628,23.241571233197128,32.98218070085499,14.678519567915625,32.24472900296197,19.982856422955404,31.332032263611545,38.815192571116945,11.193308499116892,2.047844716348994,4.642171454781572,0.5725463848788848,0.9032315635003652,0.9213694838168295,0.9075722387428306,0.8146185720546246,1,e
0.0466483,0.415323,61.38051063062606,41.38080943693132,23.569317104235864,39.573272609481926,19.91649701684221,39.23813467455601,6.2732082085258645,38.35239579280865,17.26334845443149,37.194337263871404,40.13490866066365,10.187358434480043,2.3628860834443235,4.672446013817975,0.5568101361870218,0.8835002590701623,0.906642396344775,0.8946537577589376,0.8058730583571565,1,e
0.23673,1.0,63.10763703195012,42.36574434413479,28.38192326377499,62.72514656081372,24.219295096078405,61.40719242203195,13.315877932251615,60.31039948402904,23.717851262863164,58.277926096780355,41.81490963196405,10.026504734278072,0.35427932527393535,3.587475100562122,0.5287853598550266,0.7720315163624164,0.7966461847629535,0.7873689191790846,0.717245299578414,1,e
0.398765,1.0,63.32014595269473,40.19680235614975,35.018875135112644,74.64228817826317,29.96278781710492,73.59368876001122,15.424517941272232,65.91445000286326,25.41335822800058,65.37987631437464,43.9780593779971,9.163634578861421,6.861957322602289,5.072381670660672,0.5121162217343713,0.7014968116448963,0.7189433176186503,0.7487995341045954,0.6837239289747755,1,e
0.380119,1.0,62.676413601371834,40.54985307639687,34.19245855697711,73.71018692239583,29.074550829673694,72.48875098273558,10.255842456664237,63.3650918888682,21.22311765631585,63.40843978096506,43.910319343259594,9.82693756118505,10.585927854721692,3.9113362504463765,0.5257639037897422,0.7028817995436808,0.7206463478588401,0.7589365008865513,0.6867597960062156,1,e
0.428386,1.0,63.61884580464395,40.6676354182573,33.150123127570126,75.45273274165969,27.096831247837137,74.48830016835846,9.765166257175274,62.175188782036734,22.243378918710288,61.50248199755112,42.22903893844611,9.686779300564476,8.812947245942478,5.006786426263947,0.5272223194779156,0.6955565420479463,0.7096113842659761,0.7675740839577716,0.6937829726750381,1,e
0.442325,1.0,63.09002910481886,42.365399279399455,35.029706115370274,77.37363403318635,29.890148816298797,77.22304103141276,17.65643454864146,74.6738576457361,27.153864805643366,73.83091822575118,44.27864313315182,8.732710898867138,5.104522166481751,4.708265699221652,0.5169536457829524,0.68253429045437,0.6934828700356643,0.6928578498931409,0.6362305432187922,1,e
0.422369,1.0,63.05044875995942,42.76091719158864,34.73349890520946,76.52981050981023,29.66299120394556,75.33284532917986,20.83340029571507,74.03606848002885,27.69724760233607,73.07194538624486,43.7969993469425,9.415585929108225,2.3106031199857555,2.5868328801330356,0.5151927369915842,0.6838770924196312,0.6987736576874558,0.6952939123953823,0.636268773269075,1,e
0.521559,1.0,63.102502646651565,41.9764938994844,34.59309691507994,82.49915388619772,28.188609436514014,82.08019871894037,10.019649604030434,69.0828549888413,21.713894241621833,69.58532210594723,44.122722495811615,7.937226572002638,10.376082790234129,4.421584514441363,0.5194329848901461,0.653974771746294,0.6614374898133012,0.709443432140801,0.6454541521263044,1,e
0.495293,1.0,62.300373890274166,40.22343588812471,32.7816277233133,81.18210311360626,25.828413679641095,79.91763484005271,4.455947718802924,64.06961881841923,20.22172295193127,63.82338041818612,43.60929964263631,8.427308849780355,13.015315172146241,4.930221988788672,0.5258893487211308,0.6556697958942906,0.6658440162089622,0.7408726375217471,0.6666900581085287,1,e
0.440208,1.0,63.44583919632009,41.2465847478994,32.57386890380678,76.60377388755289,27.00209500490252,75.5194176054283,1.9862383088556945,58.49357925651484,18.54547366991181,58.2756283288302,41.82508623997061,10.099899347560683,17.333602410045557,5.121882669530061,0.5202982354442675,0.684154237209262,0.6950430508550427,0.7767842299282732,0.6969147651728445,1,e
0.31709,0.862213,64.0651793371421,41.87522754164081,32.14474279593854,71.81334118845024,27.390304968253837,70.27083338594663,3.7846442570953482,52.88560268277914,17.601718284732566,52.55830340627445,41.54698559504189,10.688167801242454,21.35183840956173,6.189275572770294,0.5300969322125771,0.7130055765294326,0.7305126925373752,0.8109829639578149,0.7252751377639208,1,e
0.332603,0.7776,63.63487478401342,42.31978348270008,31.51601889652886,72.17227967868251,25.947393282542336,70.558032572809,4.358548868706603,49.891197780947486,15.653552384034688,49.6490040637234,41.96818273466889,9.957148331024575,20.172769592851292,4.388318491595374,0.530168733561631,0.7134342316196521,0.7320616386374645,0.8289819651244585,0.7464861125258775,1,e
0.309476,0.7868,63.47606950622992,41.41359570300019,31.997674662239028,69.85883654889962,26.830735615662963,67.9300800310417,1.2535756950413866,50.52764570052846,17.006221615644534,49.96798258395697,41.74806681914475,10.734212085704968,17.96401256138024,4.411168014253534,0.5319600660478095,0.726624675686029,0.7488937591529545,0.8325740352835737,0.7509184283947302,1,e
0.299911,0.786516,62.35187631930159,42.5199900059942,33.71524957782691,69.5414548748747,28.294545346813088,68.18169099309132,1.2819768708320698,49.9577079017811,18.370724082871448,50.15056977485928,43.94621488003778,9.959518690335523,19.94648874885618,4.144365751560749,0.5308438694143824,0.7300254318330097,0.7525862458233851,0.8341310973061755,0.7423564259217611,1,e
0.298065,0.715391,61.86998140106802,41.800127063077866,33.6050825224483,70.73777920986625,28.126513948267082,69.64980738939968,8.356273187580346,47.512058743712096,19.582586107044886,47.59176769546107,44.42013842553122,9.766048558167961,27.430680448911755,7.252883051619012,0.5336665464159346,0.7229508319411772,0.7428522956815123,0.8374803374378615,0.7411163109245128,1,e
1.0,0.0,60.684458119213865,42.2714855222382,54.34506189278697,67.9456699382532,24.985105918935027,3.696778423298377,20.232886041974737,5.668066608151893,18.013259017904634,3.5719759141630134,31.165358449583376,34.59036308778434,3.8179435472683356,4.296088301206252,0.638701060251462,0.6520168887867352,1.0,1.0,0.9943173576923424,1,f
1.0,0.0,59.57189318533929,42.21145069780329,48.51486955621069,70.17834195969245,23.887371626121023,4.149240777226718,18.320886848377196,6.266284765308147,16.585725961598794,4.214028008253415,28.717288320553827,30.330374512731794,4.413429271291744,5.200525190701315,0.6351492180753268,0.6512173584866314,1.0,1.0,1.0,1,f
1.0,0.0,58.90898050743368,42.229622125300935,45.96984402301198,72.69996930631368,23.43561496656826,3.8300386099514605,17.06059727771077,5.206232795389151,14.846993822585901,3.393159539042483,28.44449808948088,28.398237658699482,4.587231036044028,2.8414390918081915,0.641980402152254,0.6482153366009199,1.0,1.0,0.9937168050223516,1,f
1.0,0.0,59.66574322095643,42.221950899234706,48.65507808355628,75.62465381204038,25.823802876228758,3.0426636944913565,19.787872733972847,4.4697533616033995,15.898293979430978,2.8724027844735547,27.609430345781952,29.431278138167784,4.536414021356371,3.9288800803745993,0.6141373425462447,0.6224790271089745,1.0,1.0,0.9951357432422363,1,f
1.0,0.0,60.02358744518427,42.049611043622974,49.852851104949174,73.41333581946466,28.283520660110227,2.800937345599254,22.74328628390578,3.7962800376290002,18.11575329492549,2.651970747215335,27.28901026210208,28.409804245033303,4.4439236612048285,4.470027440497539,0.605660045965667,0.6252385793342994,1.0,1.0,0.9922458780333095,1,f
1.0,0.0,58.441791724109734,41.908398436767534,49.555604157382405,74.92119253321766,27.438938481769213,3.446986867700897,22.112309107051598,4.632828582457054,18.06758223176272,2.8130791224419696,28.870733018268528,29.416024750832996,4.2529949814164,4.094485927377516,0.6310120700774091,0.622953772399692,1.0,1.0,0.9943279105641802,1,f
1.0,0.0,57.60441451796364,41.77060919915329,48.90684587713214,76.56537405508963,23.96190795586371,4.937775031095095,18.493037022964995,7.045480619263046,17.072671972031166,4.389935444509695,30.692971307326044,30.941000337891296,4.653683349209237,3.280990784115999,0.6546396628659055,0.6175799115755185,1.0,1.0,0.9890467361349706,1,f
1.0,0.0,57.4652104162689,42.12922587652462,48.73271457146576,77.82069687992858,21.703961673486116,5.922698909028255,15.143645503474298,8.157551158207447,13.652563431352817,5.386891553353217,31.679100216447303,32.57744265697029,4.519088807544151,3.784167536894571,0.6614580994919996,0.6057594064044219,1.0,1.0,0.9932000814799191,1,f
1.0,0.0,57.664186120362714,41.95998938029095,49.391955002021106,77.66486396128462,24.224621543204396,5.086338921199852,18.15585599292294,7.400767195062809,16.510978741043168,5.080678471182705,31.896763237980753,29.69107459596522,4.571921917166306,3.6131852695864186,0.6603499166596594,0.6046679691038469,1.0,1.0,0.9918732183034852,1,f
1.0,0.0,56.610607062159346,41.938900059965015,51.03364539703753,78.0011097120654,24.479762804759126,4.695148329082826,19.598185567903393,6.764653812581496,17.053178610082824,4.473382902283707,33.83078252937184,31.011834268419445,4.382558615213297,4.265067435111325,0.6414408506477665,0.5954051310143811,1.0,1.0,0.9919541984113851,1,f
1.0,0.0,58.48051900678389,42.41904545840755,48.68758558290429,74.25443814549784,23.639342797861918,4.3329318810784905,17.308073274160062,5.508065716997116,13.947342276489605,3.5576885456222556,28.214489463065128,32.723024485914465,4.352504013614742,4.959191546722101,0.6522930040718313,0.6227307273998327,1.0,1.0,0.9990633551289537,1,f
1.0,0.0,58.939030794956494,41.66476079695533,48.45265494076495,69.8006272442335,23.0307486251982,3.483032059241357,15.641695327081132,4.8464442797619816,10.482505561545164,3.2012328010791844,27.98419315716516,33.62770629657539,5.229376130644404,5.921958412970429,0.6678796285549897,0.654081857146658,1.0,1.0,1.0,1,f
1.0,0.0,59.09911368853985,41.86585796917957,45.58290639505798,73.84776628674184,22.9054561773301,3.764391193729838,15.36571157259595,5.389355662618784,9.54694271291279,3.605989866508536,25.613558002787602,32.55462573748822,4.852730930740989,7.665793518211404,0.6538381708571701,0.6454088420972698,1.0,1.0,1.0,1,f
1.0,0.0,57.38402079701362,42.12182240624095,43.21569395102101,74.0190637815838,22.40148077896341,4.424193412056115,16.448413305599804,6.4547537104413095,13.13417600829913,3.6557216788843925,27.3683665210546,28.111945400647862,4.835684232918247,5.798144965080428,0.6527658228404232,0.6472854775357301,1.0,1.0,1.0,1,f
1.0,0.0,57.84970638585596,41.97201552920603,43.77588773602454,79.2039389225796,23.767032696556853,4.74889584418316,17.268094852653416,7.222581566957483,14.707187717103336,4.440738470646137,28.645161123319603,24.665270274772638,5.107767665285195,5.569772710882496,0.6560844916866145,0.6173707592072794,1.0,1.0,1.0,1,f
1.0,0.0,57.71105987953203,42.02777972211619,45.124772816837506,76.27754860896529,23.83273401247979,3.506021176196996,19.023617847444683,5.689749274075537,15.244116632773776,3.3646704172655997,28.03994005743468,28.244222769637002,4.581617889376955,6.035198127454191,0.6586426675565874,0.6227560487022822,1.0,1.0,1.0,1,f
1.0,0.0,58.91342548064974,41.81620163981657,46.17027808529188,77.73198865403415,23.451655664951595,3.1893153242269334,16.67183695821016,4.6152992077149015,10.113185391892353,3.043695479296511,25.63813321087369,33.07894951662506,4.438608399427601,7.509741984241028,0.6583200313731298,0.6155129637905944,1.0,1.0,1.0,1,f
1.0,0.0,59.82578608580434,39.57359018108758,43.61553000728631,74.04387159100509,23.140709269641363,2.9553127700714072,16.540843697793623,4.560076260975576,8.493336965210771,2.804092671933808,23.595196059129773,31.254603720798947,4.096250487271761,8.238594295745889,0.6577599823771978,0.6439118124051124,1.0,1.0,1.0,1,f
1.0,0.0,57.373915633062126,42.264686607029624,47.03978264437233,75.86452438582558,25.296768563415938,3.6002282637271374,22.426548858187058,5.9181153536381235,15.51043380352386,3.007023409692024,28.896199619673823,27.849330602709415,4.363469914852153,7.866743631245411,0.6345562896622802,0.6225089929787458,1.0,1.0,1.0,1,f
1.0,0.0,58.12935309924971,42.628230406680174,46.8842199302076,72.23110664533331,24.015851559124037,4.279702988284672,20.20799826192378,7.685106625098115,18.316898558483857,6.055020175915381,27.775620288546644,30.22502012347214,5.457122573691964,2.828518370235035,0.6283749462963502,0.6454000076814569,1.0,1.0,0.987796822787642,1,f
1.0,0.0,57.685657700225335,42.332382865147395,50.975965367801756,74.98325478628183,25.41498455034288,4.40344513541297,22.06677828163337,7.748407661004125,19.900134233661536,5.311157976031472,31.755374824160448,30.748813697002316,5.229719208108934,3.2874781084542435,0.6375362136452716,0.6180558821925647,1.0,1.0,0.9845604866386672,1,f
1.0,0.0,56.96482635774446,42.447305118877686,51.10157184306662,76.40514980803962,27.807730274312956,4.35551297643501,24.35060383201942,7.838556805520866,22.51188039488814,5.357922250370705,32.579864668274595,27.798023175876327,5.164053211874041,2.8096503268453565,0.6437035643580216,0.6073923748512988,1.0,1.0,0.9807416998255315,1,f
1.0,0.0,57.62419305492209,42.42661964589565,50.83134599086896,76.14230932131855,27.772359069315502,4.716248855773866,24.23159330723368,8.077579620058945,21.04402789876939,6.054713383827374,31.899353506229893,27.99861985884547,5.269298264460794,3.245619536322957,0.6418173951253816,0.60851314132721,1.0,1.0,0.9840714695613715,1,f
1.0,0.0,59.362404534390116,42.19246803180017,47.151267385534986,74.72971205217142,26.84932951554363,4.397578722021925,22.241798366211377,7.47883656197081,17.662317762358857,5.194002896375222,27.267769751853727,27.643716971465864,5.114992311324899,3.6037532001523993,0.6305765839692513,0.625453977657781,1.0,1.0,0.993173659186274,1,f
1.0,0.0,59.75544534401751,42.17050625417154,42.81252936356171,74.11321783851419,24.118617412440337,5.466134375375904,18.07253826672698,8.422099553489964,13.196016951438716,6.0466016498293715,24.816123789856093,26.89716586671786,5.175732817037881,3.8292975680769423,0.6425306481440765,0.6469410710290735,1.0,1.0,1.0,1,f
0.372619,0.461871,80.8421835879361,2.819291134385711,50.183184435511485,9.925140392254995,92.0451004379293,85.40589003218541,93.29134457825685,85.36852685436997,90.09447919431997,84.85195169939367,10.990768497712123,46.8134661933106,3.848726492550327,10.353077165709024,0.6673540959787357,0.885039221450147,0.360840733524191,0.3635213087002172,0.39808415556002796,4,g
0.386444,0.521823,81.75584244761225,3.5542960780229906,51.965626518558516,8.179258398269411,92.28499261412965,79.42571653472137,93.01745844083794,84.46296216612087,89.71652045386959,83.31447971444481,12.896614951563778,45.04813205519123,4.134139762872858,10.293520976970466,0.6572452072731514,0.883197722727709,0.40190192941866293,0.3709437359299954,0.4027540666733669,4,g
0.41776,0.552908,82.0128990495426,3.22152974772365,52.70094568878377,8.439880114642232,92.28844068369646,79.44530284457525,92.91100358936202,84.23268108662693,89.76656461886971,83.39664010033715,13.73284506457191,43.90737454271502,4.174217085709466,10.21724395612597,0.6569066013589319,0.8817522978135639,0.4013837337701106,0.3713804559821896,0.4020080429477338,4,g
0.430821,0.574694,82.94094199317526,2.20180500529452,53.29164063689887,8.241281348362651,92.29021472901438,79.46009495676013,93.0334150377444,82.72192700174838,90.03571300674557,81.92081153663847,14.138304110064274,43.14493285575642,4.124684683298759,10.134048617293024,0.6577956047008731,0.8801775513079978,0.40096081022542546,0.3807317771287711,0.40600889741027557,4,g
0.428623,0.58743,83.88090792089562,3.5225192119865723,53.727940410852824,8.275983097872492,92.39585024991399,82.09957083766353,92.36213998478807,82.65812190666604,89.87404067647974,82.29238215588902,14.530185760890422,42.85137886786734,4.496904455790563,9.887351460273099,0.653670135254532,0.8787548281261003,0.384706078557032,0.3809096666336281,0.4054606273191615,4,g
0.419947,0.574041,82.99953778322015,3.260690063045135,53.35428557446009,7.870891541728557,92.19740355018457,83.47386295173634,92.91377425467742,84.23003072644558,89.85481738611247,82.51048512008467,14.18854254356622,43.12653758234678,4.0791713178075035,10.19970774538034,0.6550080998938793,0.8799101325429262,0.37500216328872427,0.37284481108358364,0.40486064458283805,4,g
0.429751,0.577274,83.336204368439,2.979641125126534,53.51060757323077,8.440605319065329,92.08680679492986,83.72160304725246,92.79316316388801,84.12546714566432,89.84522779643702,82.82449934868836,14.242162354119506,42.94117195311635,4.0786185230452245,10.128964043413168,0.6544074368972012,0.8789335073686456,0.37278987374016814,0.37243318710093243,0.40408013819958055,4,g
0.436844,0.592957,83.72923701469433,3.787368727684365,53.95374953550428,8.520548716546026,91.19548409922373,84.37244851094866,92.53182568892476,84.5622303631747,89.75842552932674,82.67376804652878,14.780263041502467,41.516204189786485,3.761073763995408,10.019663401425914,0.6523039615252235,0.8774745189729832,0.3701250890976217,0.3710988620423963,0.4044671987896612,4,g
0.44801,0.595946,82.83646918625485,4.529888686917081,53.98226548382446,8.53960387640076,91.66416748606757,85.85517285072424,92.10262073258102,85.96429399577897,89.635507746742,84.25752948447837,14.992611688162059,41.83998099847295,4.202371094918225,9.836261317542984,0.6533145502807394,0.8771320286408896,0.3591531507521105,0.3634266940461648,0.4001191762497301,4,g
0.344085,0.513122,83.13973641543618,3.7884483584443713,51.64177919756884,7.407102525103626,91.81467715406933,85.92627343691814,92.29140813426564,86.46008286906525,89.75863294548769,84.36427848967291,12.20980323317725,44.84166233010585,4.17664665928613,9.882301948187402,0.6520137506032664,0.8848497500556122,0.35769908517828364,0.35934376465955903,0.3986129012077449,4,g
0.390396,0.545307,83.02670951009503,3.6726510644972117,52.61922773782427,8.13549563463131,91.85775490409607,85.94619084198803,92.31221099680481,86.851292252078,89.77679374837057,84.53474332853449,13.311299559463885,43.814772467422344,4.191600542572833,9.889113951689332,0.6519174847556466,0.8826169915603017,0.3571569035599597,0.35658028170976774,0.3978258870189549,4,g
0.449873,0.604868,83.56170173057248,3.4772776885498438,54.29726380748831,8.60323523381495,90.71164948348765,85.6233190093605,91.82758112497486,84.81834975324887,89.44106077475206,83.87571113402632,15.217120652519895,40.62534096552562,3.7293480178761453,9.851800351610056,0.6515572525291219,0.8765501234386008,0.35990907435980346,0.3647830022394751,0.3992590325828559,4,g
0.43622,0.615316,83.93824535871512,5.555701926538546,54.581607032568755,7.874082194007536,92.43230978248357,85.24339127962027,92.4325507023435,84.78209539245687,89.47039209032825,83.47461062493603,15.511501938923242,41.96041809706836,4.389533649061121,10.224775733250675,0.6504605958068262,0.8767212467068002,0.3595866187795134,0.36534433829637214,0.40133362338475087,4,g
0.434691,0.613858,83.59128009071328,6.136758873364764,54.58566492751332,7.650920534212795,91.81880711519999,85.12683752163268,92.01184283550724,82.29440770560309,89.4912151599815,82.23127106273627,15.478333850847319,41.42957348563266,4.077861937487882,10.138257005675946,0.6507121329029356,0.8769379665871033,0.36101355322816175,0.375477527420223,0.40457433343438237,4,g
0.432152,0.616689,83.96231438502613,6.1440289673366175,54.64011901351457,7.793472689001188,91.38617617757748,84.55266869864401,91.9368768391722,83.67963391598651,89.32493358882842,82.88706476888342,15.518788961923649,40.88127996921398,3.884835856245212,10.149208290177466,0.6500308305902979,0.8766456246608211,0.3663614591334708,0.3717514421347341,0.40374486799570675,4,g
0.43267,0.618908,83.97279545221681,6.507181433165627,54.759270036422265,7.670652906896193,91.06584118793968,84.73781507010169,92.06151701882963,84.11619342838611,89.42161984654335,83.34871214133315,15.589601746586572,40.51431735925197,3.6699598362369192,10.159111335262667,0.6498481454597247,0.8764964043627194,0.3662072097524288,0.3687756892339231,0.40258745379441324,4,g
0.423999,0.585621,83.0281310175604,5.354669889173118,53.72602683562144,8.157892731683358,92.17312397763534,84.0129133539125,92.59765117262481,84.4165381734286,89.70220096295434,83.29108400186017,14.537701156032401,42.70630018187578,4.195835935275166,10.175184700862307,0.652383058699216,0.8781086211938376,0.36798174877227935,0.36902530022657437,0.40261422863144597,4,g
0.423642,0.579996,83.39779947425328,4.591415210726582,53.57602671226349,8.6329712396291,92.32623022005806,83.89689103839848,92.64195849853542,84.35057392533422,89.8273829033498,83.61166888186818,14.273324797447401,43.05923910471558,4.276851765184622,10.117772845681387,0.6523641009052397,0.8777288480363905,0.3684880827858353,0.36916969865569077,0.40146655147927746,4,g
0.421014,0.594319,83.81251168736696,5.937672523540169,53.96959548250659,8.340669191392694,91.4292717467609,83.52220435892225,92.12752864044067,83.2762839093657,89.57178250003902,82.99176767171761,14.772728197210785,41.66800161139726,3.9480015759365594,10.021958638810545,0.6504366449200584,0.8776258128947066,0.37284273324375533,0.37480278179516613,0.40303079919116125,4,g
0.396987,0.589148,84.01806308649195,6.380030263423746,53.85653205495875,7.580672203744078,91.14452748548004,83.75284174311561,92.26360239654566,83.88206194035156,89.4819204015846,83.6780966156014,14.583469079038439,41.58309877170191,3.731759509755996,10.142794604474014,0.6492111058826715,0.8788873190856985,0.3727919252483974,0.37213657410916634,0.4014335693467759,4,g
0.422638,0.609152,83.82051661758845,6.512063922040049,54.408100351109596,7.710790823886872,92.5163999437425,84.69781995737233,92.45199179134237,83.86361962900729,89.5070780815535,83.2800548775432,15.31552943522134,42.24046739089021,4.474727605011736,10.217884135076865,0.6492360989638589,0.8778615242728302,0.3636405361636421,0.3711150373466709,0.4019933782961975,4,g
0.404306,0.603084,84.01706554063674,6.276755759264498,54.1509783801584,7.281680393542119,92.08286514093126,84.11322835477608,92.89591789963154,84.08408248715139,89.4724679732716,83.09631796108285,15.098828151831729,41.96992347206609,4.084339107566618,10.408919060129659,0.6488019375782624,0.87898056579156,0.3672154661077306,0.37163168845435185,0.4025881986382712,4,g
0.427559,0.613965,83.6463424472484,6.328044065738845,54.53312268919165,7.5775851622853105,91.99346774363559,83.77867713230845,92.56938913317981,83.27401365717891,89.55897982688366,82.66840324701477,15.454197179066576,41.54472497800772,4.143468423661257,10.208914002098759,0.6498502688612526,0.8778191116330094,0.3697045195325947,0.37516620017045865,0.403949819987106,4,g
0.415471,0.581131,82.75914782670539,4.911342165267554,53.581258458328364,8.005316537924438,91.3684027055425,84.11815976882774,92.69089663406533,84.2474688516837,89.78156088962953,83.10179825417075,14.462504744501995,42.04327343707606,3.7989031068294326,10.148567631541216,0.6516978206422356,0.8789648133130087,0.3697862237971395,0.37109179417220733,0.4027369834168938,4,g
0.397839,0.569186,83.9818171168519,5.399260677313859,53.22341978608169,8.365778622097709,91.33598067749801,84.4026862098365,92.67730763907504,84.51038491610882,89.65426905443314,83.72951090368868,13.875977864941184,42.41282044978313,3.794178433851705,10.201273686414064,0.6505689850873118,0.8795248387302602,0.36854844364336187,0.36964668029895537,0.4013210874406526,4,g
0.10915,0.0,75.0519587961179,13.618557038394295,34.72258433052042,3.6858979606079454,28.509247517680347,3.1891331825160476,92.07042771007332,87.16706868136522,87.96819141839119,87.14477144329109,19.321785864855354,3.1835325581886456,66.19093848164242,10.592023547444455,0.6886039952404864,1.0,1.0,0.3804201168795194,0.41569219202965596,1,h
0.0564015,0.0,76.68319273421247,8.77375521286496,32.56993775070433,3.3215679247329617,24.281928654317014,4.183720943620114,92.44733326153687,85.99609736032886,88.1875204636921,86.29742749986247,22.30970005609736,3.214905994529358,71.39351469494422,10.776917589143439,0.7056390635180425,1.0,1.0,0.3856424179414588,0.41855439236331055,1,h
0.00412816,0.0,74.72263849546086,9.245997882719863,32.61713177454641,3.5747442318386073,24.44463116606999,3.7395183457698633,92.91921237960975,85.73781233643665,90.06082833125448,85.84090474412683,23.535429166913783,3.3968933773654135,71.74033618150825,9.879746565137774,0.7159222572220801,1.0,1.0,0.3892949634805516,0.41610471827676454,1,h
0.000494037,0.0,74.73528664886688,9.422733324188595,33.31652299280075,4.915627895990285,25.571150947461735,4.850843451357082,92.54767444449912,86.30406455201414,90.13308912010336,86.36313210309025,22.061899382880096,2.850851908444698,70.13230596130902,9.653749464879755,0.7159557976972941,1.0,1.0,0.387126013337081,0.4150817342028742,1,h
0.031714,0.0,76.95399899888645,3.536105035833409,34.145844305068636,4.115429751429121,27.168063276755685,4.37449071721398,92.33102028110468,84.01941372915662,90.03761569022411,84.87256455449538,18.977285220533066,3.504995023157287,67.53906678034251,9.605656155966717,0.711956289574477,1.0,1.0,0.3988895632376966,0.4190579734765394,1,h
0.0648029,0.0,77.6216600357668,3.017677914725422,32.480875924763765,3.720717188725888,24.646168846159117,4.272834384770353,91.2199103866317,86.55013932741993,89.22759793488065,86.46164592221407,22.075706864899235,3.569747131294856,70.0894715257474,9.474170426779404,0.7078812996868966,1.0,1.0,0.38724406951266865,0.418654440600848,1,h
0.0945468,0.0,77.12644784038676,5.848669550733517,32.33413880551072,3.3299624315574516,24.306889235109963,3.6237124701382046,91.42066005472509,86.68804983501207,89.4296879241995,86.64797381652683,22.641768257371627,3.6375121089216034,70.62228704064805,9.43737268621057,0.7005958960903893,1.0,1.0,0.38600209595614193,0.4171427050499089,1,h
0.100482,0.0,74.54164321318616,10.281989274939093,33.60609161627159,4.315372441316175,26.54216476144966,4.413842473829549,91.77187054131245,86.18361298570167,89.88185318078055,86.50165269997244,21.60700754827548,3.3001964084266797,68.23081104364692,9.389465973321894,0.6942710484694182,1.0,1.0,0.3879036694691695,0.4166691724274788,1,h
0.137343,0.0,76.21547576067483,12.013935189331347,33.27613820219463,3.723489603410289,26.404209989661734,4.175776446803985,91.76669787254794,84.67480431283629,88.68728332416873,85.29873615979845,21.19257097626725,3.6912440870417793,68.59836499108242,9.98701455753059,0.6935448213305115,1.0,1.0,0.39577370601314166,0.42063559803146555,1,h
0.123075,0.0,76.15072672525388,10.018843724016241,31.62555571029346,3.2073916310126056,22.861290294464506,3.9711729411570693,91.11926200858491,85.47932564957414,88.87679866928906,85.62285276244334,25.045322053535156,4.229288119145934,71.81157123310265,9.534897420355115,0.6969133010188551,1.0,1.0,0.3941147127023508,0.42079942591041347,1,h
0.185649,0.0,76.69797735507939,5.94356354853941,31.88485628809903,4.386935910645327,23.166449628135847,4.810240021759489,86.50217692494225,86.52961902943167,86.22972863816706,86.58909656091032,23.690841374947308,2.5832036826563565,67.69443468795288,8.36363379236587,0.7013795691666513,1.0,1.0,0.3919401162070873,0.4175131745145436,1,h
0.230013,0.0,78.17260382026224,6.157182778606183,34.48804744186421,5.6036497756988135,27.135874985365643,4.678795753750239,88.47218481863663,86.82545926313689,87.92251257445747,87.1406838512344,17.67085867440615,1.6263325481465563,66.02913405039662,8.55244596507985,0.6820553329980258,1.0,1.0,0.38886980041034247,0.41378562253306944,1,h
0.145679,0.0,80.30476144440694,0.5918602298614399,33.95037710000109,4.21761029181835,26.716925676539883,5.286266850142707,90.08281468709403,85.11381825903594,88.75143255501177,85.6773105546824,17.318876519140233,2.402355121338511,66.5444258089078,9.101097490269483,0.6901523473092475,1.0,1.0,0.39621519515589443,0.4202206480004985,1,h
0.0,0.0,77.2701811542651,4.222088877298026,32.31812429010872,3.6556836516364357,24.065389441795848,4.323952545806068,90.70058066602091,86.14868810837712,89.36686801887689,86.49081465288789,22.54035204205092,3.7232590001848007,69.75355381165518,9.089211294511653,0.7327332749072268,1.0,1.0,0.39238761504945574,0.4181596255249601,1,h
0.0268789,0.0,76.41581191241985,2.6077830491682317,32.76392064166977,3.904259406201296,25.499029306107186,4.519893066527124,90.09911839637273,85.0529470041672,87.37280382155122,85.7580132331544,22.1335456797248,3.7600224266317612,68.12257030118674,9.647499113478776,0.7255867736204522,1.0,1.0,0.39611807069298277,0.4193674236374889,1,h
0.60923,0.0,75.4027950781789,33.59932552306723,32.9391810723044,6.1777643029543015,24.03643687449865,6.349505512799106,88.0631117724955,84.92572581314684,87.40807368291493,85.72814221322962,21.851370911814325,1.194953887451806,67.99067924070087,8.664245757635985,0.6072752672563311,1.0,1.0,0.40106682513383435,0.4203880620467977,1,h
0.448903,0.0,73.88518690939895,28.73929376937912,34.497982490236936,4.53769804572799,27.84662800686143,5.806765268413644,91.72369108231939,83.80750746224798,90.00496620463349,84.5068924231714,20.328574684759232,3.3549647815679857,66.11933918966552,9.305241422227674,0.6094312041734569,1.0,1.0,0.40404366532528596,0.42232264947381026,1,h
